id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total
134237,Majalah Berita,6,4/30/2024,Jennifer Harper,4320000
134237,Buku Fiksi,9,4/30/2024,Jennifer Harper,12150000
134237,Novel Romansa,5,4/30/2024,Jennifer Harper,2750000
134237,Aksesoris Buku,2,4/30/2024,Jennifer Harper,520000
134238,Alat Tulis,5,4/30/2024,Jacob Pope,500000
134238,Buku Anak-Anak,9,4/30/2024,Jacob Pope,4860000
134238,Majalah Berita,4,4/30/2024,Jacob Pope,80000
134238,Novel Fiksi Ilmiah,9,4/30/2024,Jacob Pope,4860000
134238,Buku Fiksi,8,4/30/2024,Jacob Pope,3200000
134238,Novel Misteri,4,4/30/2024,Jacob Pope,960000
134238,Novel Romansa,2,4/30/2024,Jacob Pope,80000
134238,Aksesoris Buku,6,4/30/2024,Jacob Pope,120000
134239,Novel Romansa,2,4/30/2024,Katherine Benitez,520000
134239,Novel Misteri,5,4/30/2024,Katherine Benitez,3000000
134239,Buku Biografi,8,4/30/2024,Katherine Benitez,1280000
134239,Buku Fiksi,5,4/30/2024,Katherine Benitez,625000
134240,Buku Sejarah,5,4/30/2024,Michele Carlson,2750000
134240,Alat Tulis,3,4/30/2024,Michele Carlson,225000
134240,Majalah Seni,9,4/30/2024,Michele Carlson,4860000
134240,Novel Fiksi Ilmiah,2,4/30/2024,Michele Carlson,100000
134240,Buku Fiksi,2,4/30/2024,Michele Carlson,480000
134240,Novel Misteri,7,4/30/2024,Michele Carlson,5390000
134240,Buku Biografi,8,4/30/2024,Michele Carlson,1600000
134240,Novel Romansa,7,4/30/2024,Michele Carlson,980000
134241,Alat Tulis,7,4/30/2024,Melissa Thomas,7350000
134241,Buku Anak-Anak,2,4/30/2024,Melissa Thomas,520000
134241,Buku Fiksi,4,4/30/2024,Melissa Thomas,80000
134241,Buku Biografi,2,4/30/2024,Melissa Thomas,200000
134241,Aksesoris Buku,8,4/30/2024,Melissa Thomas,7040000
134242,Alat Tulis,1,4/30/2024,William Brown,50000
134242,Buku Sejarah,8,4/30/2024,William Brown,5760000
134242,Buku Anak-Anak,3,4/30/2024,William Brown,1350000
134242,Majalah Fashion,6,4/30/2024,William Brown,3960000
134242,Majalah Seni,9,4/30/2024,William Brown,1620000
134242,Majalah Berita,6,4/30/2024,William Brown,3600000
134242,Buku Biografi,7,4/30/2024,William Brown,980000
134242,Aksesoris Buku,3,4/30/2024,William Brown,1350000
134243,Majalah Fashion,7,4/30/2024,Christine King,140000
134243,Novel Fiksi Ilmiah,1,4/30/2024,Christine King,110000
134243,Novel Misteri,8,4/30/2024,Christine King,3200000
134243,Buku Biografi,3,4/30/2024,Christine King,990000
134243,Aksesoris Buku,2,4/30/2024,Christine King,200000
134244,Alat Tulis,4,4/30/2024,Bonnie Ramos,960000
134244,Buku Anak-Anak,1,4/30/2024,Bonnie Ramos,90000
134244,Majalah Berita,5,4/30/2024,Bonnie Ramos,2500000
134244,Buku Fiksi,4,4/30/2024,Bonnie Ramos,400000
134244,Novel Misteri,4,4/30/2024,Bonnie Ramos,320000
134244,Novel Romansa,8,4/30/2024,Bonnie Ramos,160000
134245,Majalah Berita,2,4/30/2024,Amanda Thomas,600000
134245,Buku Fiksi,9,4/30/2024,Amanda Thomas,4050000
134245,Buku Sejarah,2,4/30/2024,Amanda Thomas,40000
134245,Buku Biografi,4,4/30/2024,Amanda Thomas,2080000
134246,Novel Romansa,2,4/30/2024,Audrey Allen,480000
134246,Majalah Berita,9,4/30/2024,Audrey Allen,7290000
134246,Novel Misteri,5,4/30/2024,Audrey Allen,2500000
134246,Novel Fiksi Ilmiah,6,4/30/2024,Audrey Allen,4320000
134247,Majalah Seni,6,4/30/2024,Ashley Bailey,3240000
134247,Novel Misteri,1,4/30/2024,Ashley Bailey,90000
134247,Aksesoris Buku,9,4/30/2024,Ashley Bailey,4050000
134247,Majalah Fashion,2,4/30/2024,Ashley Bailey,480000
134248,Alat Tulis,5,4/30/2024,Sarah Williams,1500000
134248,Buku Sejarah,8,4/30/2024,Sarah Williams,1600000
134248,Majalah Fashion,1,4/30/2024,Sarah Williams,60000
134248,Majalah Berita,4,4/30/2024,Sarah Williams,960000
134248,Novel Misteri,9,4/30/2024,Sarah Williams,4860000
134248,Novel Romansa,7,4/30/2024,Sarah Williams,980000
134248,Aksesoris Buku,4,4/30/2024,Sarah Williams,400000
134249,Alat Tulis,8,4/30/2024,Shawna Romero,3200000
134249,Buku Sejarah,1,4/30/2024,Shawna Romero,100000
134249,Buku Anak-Anak,3,4/30/2024,Shawna Romero,1080000
134249,Buku Fiksi,1,4/30/2024,Shawna Romero,130000
134249,Aksesoris Buku,8,4/30/2024,Shawna Romero,1280000
134250,Novel Romansa,5,4/30/2024,Ariel Garcia,2250000
134250,Alat Tulis,2,4/30/2024,Ariel Garcia,100000
134250,Buku Anak-Anak,8,4/30/2024,Ariel Garcia,3840000
134250,Aksesoris Buku,6,4/30/2024,Ariel Garcia,5400000
134251,Buku Sejarah,6,4/30/2024,Michael Jackson,3240000
134251,Buku Anak-Anak,8,4/30/2024,Michael Jackson,7040000
134251,Majalah Berita,3,4/30/2024,Michael Jackson,1080000
134251,Novel Fiksi Ilmiah,1,4/30/2024,Michael Jackson,130000
134251,Buku Fiksi,7,4/30/2024,Michael Jackson,140000
134251,Novel Romansa,8,4/30/2024,Michael Jackson,1280000
134251,Aksesoris Buku,7,4/30/2024,Michael Jackson,5390000
134252,Majalah Fashion,6,4/30/2024,Marissa Wilson,4680000
134252,Majalah Seni,9,4/30/2024,Marissa Wilson,1620000
134252,Novel Fiksi Ilmiah,4,4/30/2024,Marissa Wilson,2080000
134252,Buku Fiksi,6,4/30/2024,Marissa Wilson,4320000
134252,Buku Biografi,2,4/30/2024,Marissa Wilson,440000
134252,Novel Misteri,2,4/30/2024,Marissa Wilson,440000
134252,Novel Romansa,8,4/30/2024,Marissa Wilson,9600000
134252,Aksesoris Buku,3,4/30/2024,Marissa Wilson,990000
134253,Alat Tulis,8,4/30/2024,Terry Oconnell,5760000
134253,Buku Anak-Anak,6,4/30/2024,Terry Oconnell,5400000
134253,Majalah Fashion,1,4/30/2024,Terry Oconnell,130000
134253,Majalah Seni,9,4/30/2024,Terry Oconnell,4050000
134253,Novel Fiksi Ilmiah,2,4/30/2024,Terry Oconnell,440000
134253,Novel Misteri,8,4/30/2024,Terry Oconnell,8320000
134253,Novel Romansa,5,4/30/2024,Terry Oconnell,1500000
134253,Aksesoris Buku,2,4/30/2024,Terry Oconnell,360000
134254,Alat Tulis,6,4/30/2024,Dr. Janet Richardson MD,4680000
134254,Buku Anak-Anak,6,4/30/2024,Dr. Janet Richardson MD,1800000
134254,Majalah Berita,3,4/30/2024,Dr. Janet Richardson MD,990000
134254,Novel Misteri,3,4/30/2024,Dr. Janet Richardson MD,60000
134254,Buku Biografi,4,4/30/2024,Dr. Janet Richardson MD,320000
134254,Aksesoris Buku,1,4/30/2024,Dr. Janet Richardson MD,20000
134255,Buku Sejarah,1,4/30/2024,Heather White,20000
134255,Alat Tulis,1,4/30/2024,Heather White,20000
134255,Buku Anak-Anak,7,4/30/2024,Heather White,140000
134255,Majalah Fashion,3,4/30/2024,Heather White,1170000
134255,Majalah Seni,7,4/30/2024,Heather White,7350000
134255,Majalah Berita,5,4/30/2024,Heather White,2250000
134255,Novel Fiksi Ilmiah,4,4/30/2024,Heather White,1920000
134255,Buku Biografi,1,4/30/2024,Heather White,100000
134255,Aksesoris Buku,9,4/30/2024,Heather White,4860000
134256,Alat Tulis,7,4/30/2024,Nina Reyes,4900000
134256,Majalah Seni,6,4/30/2024,Nina Reyes,3600000
134256,Buku Fiksi,4,4/30/2024,Nina Reyes,1760000
134256,Buku Biografi,4,4/30/2024,Nina Reyes,960000
134256,Novel Romansa,5,4/30/2024,Nina Reyes,3250000
134256,Aksesoris Buku,5,4/30/2024,Nina Reyes,500000
134257,Alat Tulis,1,4/30/2024,Alicia Watkins,110000
134257,Majalah Fashion,4,4/30/2024,Alicia Watkins,2400000
134257,Novel Fiksi Ilmiah,9,4/30/2024,Alicia Watkins,10530000
134257,Buku Fiksi,4,4/30/2024,Alicia Watkins,80000
134257,Novel Misteri,2,4/30/2024,Alicia Watkins,80000
134257,Buku Biografi,3,4/30/2024,Alicia Watkins,810000
134257,Novel Romansa,5,4/30/2024,Alicia Watkins,2750000
134258,Majalah Fashion,4,4/30/2024,Rebecca Bell,1920000
134258,Majalah Seni,8,4/30/2024,Rebecca Bell,3200000
134258,Majalah Berita,4,4/30/2024,Rebecca Bell,1600000
134258,Novel Fiksi Ilmiah,8,4/30/2024,Rebecca Bell,3200000
134258,Novel Misteri,6,4/30/2024,Rebecca Bell,120000
134258,Novel Romansa,3,4/30/2024,Rebecca Bell,810000
134258,Aksesoris Buku,7,4/30/2024,Rebecca Bell,4900000
134259,Alat Tulis,9,4/30/2024,Belinda Powell,2025000
134259,Majalah Fashion,5,4/30/2024,Belinda Powell,2250000
134259,Majalah Seni,9,4/30/2024,Belinda Powell,12150000
134259,Majalah Berita,4,4/30/2024,Belinda Powell,80000
134259,Novel Fiksi Ilmiah,8,4/30/2024,Belinda Powell,7040000
134259,Buku Fiksi,8,4/30/2024,Belinda Powell,7680000
134259,Buku Biografi,5,4/30/2024,Belinda Powell,500000
134259,Novel Romansa,2,4/30/2024,Belinda Powell,240000
134260,Majalah Fashion,8,4/30/2024,Deanna Allen PhD,6400000
134260,Majalah Berita,3,4/30/2024,Deanna Allen PhD,900000
134260,Novel Fiksi Ilmiah,5,4/30/2024,Deanna Allen PhD,2750000
134260,Buku Fiksi,6,4/30/2024,Deanna Allen PhD,5400000
134260,Buku Biografi,6,4/30/2024,Deanna Allen PhD,120000
134260,Novel Misteri,3,4/30/2024,Deanna Allen PhD,900000
134260,Novel Romansa,1,4/30/2024,Deanna Allen PhD,25000
134261,Alat Tulis,7,4/30/2024,Brandon Maldonado,7350000
134261,Buku Anak-Anak,3,4/30/2024,Brandon Maldonado,540000
134261,Majalah Fashion,3,4/30/2024,Brandon Maldonado,990000
134261,Majalah Seni,5,4/30/2024,Brandon Maldonado,500000
134261,Novel Fiksi Ilmiah,6,4/30/2024,Brandon Maldonado,3960000
134261,Novel Misteri,9,4/30/2024,Brandon Maldonado,12150000
134261,Buku Biografi,9,4/30/2024,Brandon Maldonado,9720000
134261,Novel Romansa,1,4/30/2024,Brandon Maldonado,25000
134262,Alat Tulis,4,4/30/2024,Kathryn James,800000
134262,Buku Sejarah,4,4/30/2024,Kathryn James,960000
134262,Buku Anak-Anak,6,4/30/2024,Kathryn James,720000
134262,Buku Biografi,7,4/30/2024,Kathryn James,980000
134262,Novel Romansa,1,4/30/2024,Kathryn James,25000
134262,Aksesoris Buku,4,4/30/2024,Kathryn James,2400000
134263,Alat Tulis,4,4/30/2024,Joshua Chavez,960000
134263,Buku Anak-Anak,5,4/30/2024,Joshua Chavez,1500000
134263,Buku Biografi,2,4/30/2024,Joshua Chavez,400000
134263,Novel Romansa,1,4/30/2024,Joshua Chavez,20000
134263,Aksesoris Buku,8,4/30/2024,Joshua Chavez,5760000
134264,Alat Tulis,2,4/30/2024,Carolyn Zuniga,520000
134264,Buku Sejarah,2,4/30/2024,Carolyn Zuniga,360000
134264,Buku Anak-Anak,9,4/30/2024,Carolyn Zuniga,4860000
134264,Novel Misteri,1,4/30/2024,Carolyn Zuniga,20000
134264,Aksesoris Buku,6,4/30/2024,Carolyn Zuniga,5400000
134265,Buku Sejarah,9,4/30/2024,Christopher Watts,9720000
134265,Majalah Seni,1,4/30/2024,Christopher Watts,110000
134265,Majalah Berita,4,4/30/2024,Christopher Watts,1920000
134265,Novel Fiksi Ilmiah,8,4/30/2024,Christopher Watts,8320000
134265,Buku Fiksi,5,4/30/2024,Christopher Watts,100000
134265,Buku Biografi,1,4/30/2024,Christopher Watts,25000
134265,Novel Romansa,2,4/30/2024,Christopher Watts,520000
134266,Alat Tulis,7,4/30/2024,Bonnie Wilson,2450000
134266,Buku Sejarah,4,4/30/2024,Bonnie Wilson,1600000
134266,Buku Anak-Anak,6,4/30/2024,Bonnie Wilson,4320000
134266,Majalah Fashion,4,4/30/2024,Bonnie Wilson,1760000
134266,Majalah Berita,7,4/30/2024,Bonnie Wilson,6370000
134266,Buku Fiksi,7,4/30/2024,Bonnie Wilson,2450000
134266,Buku Biografi,2,4/30/2024,Bonnie Wilson,80000
134266,Aksesoris Buku,6,4/30/2024,Bonnie Wilson,3240000
134267,Alat Tulis,3,4/30/2024,Maria May,540000
134267,Majalah Berita,9,4/30/2024,Maria May,1620000
134267,Buku Fiksi,2,4/30/2024,Maria May,80000
134267,Novel Romansa,2,4/30/2024,Maria May,240000
134267,Aksesoris Buku,3,4/30/2024,Maria May,1350000
134268,Alat Tulis,1,4/30/2024,David Pittman,120000
134268,Buku Anak-Anak,6,4/30/2024,David Pittman,5400000
134268,Majalah Fashion,3,4/30/2024,David Pittman,1350000
134268,Majalah Seni,4,4/30/2024,David Pittman,320000
134268,Majalah Berita,2,4/30/2024,David Pittman,40000
134268,Aksesoris Buku,5,4/30/2024,David Pittman,3000000
134269,Buku Sejarah,4,4/30/2024,Douglas Day,2400000
134269,Majalah Fashion,5,4/30/2024,Douglas Day,1500000
134269,Majalah Seni,1,4/30/2024,Douglas Day,25000
134269,Novel Fiksi Ilmiah,5,4/30/2024,Douglas Day,625000
134269,Novel Romansa,8,4/30/2024,Douglas Day,3840000
134270,Alat Tulis,9,4/30/2024,Diana Long,7290000
134270,Buku Sejarah,9,4/30/2024,Diana Long,4860000
134270,Buku Anak-Anak,7,4/30/2024,Diana Long,140000
134270,Majalah Fashion,5,4/30/2024,Diana Long,3000000
134270,Majalah Seni,5,4/30/2024,Diana Long,1500000
134270,Majalah Berita,3,4/30/2024,Diana Long,1170000
134270,Buku Fiksi,6,4/30/2024,Diana Long,720000
134270,Aksesoris Buku,8,4/30/2024,Diana Long,9600000
134271,Buku Sejarah,7,4/30/2024,Michael Russell,6370000
134271,Majalah Fashion,1,4/30/2024,Michael Russell,20000
134271,Majalah Seni,9,4/30/2024,Michael Russell,8910000
134271,Majalah Berita,9,4/30/2024,Michael Russell,8910000
134271,Buku Fiksi,3,4/30/2024,Michael Russell,540000
134271,Buku Biografi,3,4/30/2024,Michael Russell,180000
134271,Novel Romansa,4,4/30/2024,Michael Russell,320000
134271,Aksesoris Buku,2,4/30/2024,Michael Russell,600000
134272,Buku Sejarah,4,4/30/2024,Katie Finley,800000
134272,Alat Tulis,6,4/30/2024,Katie Finley,120000
134272,Buku Anak-Anak,3,4/30/2024,Katie Finley,540000
134272,Majalah Berita,8,4/30/2024,Katie Finley,1280000
134272,Novel Fiksi Ilmiah,6,4/30/2024,Katie Finley,1800000
134272,Novel Romansa,4,4/30/2024,Katie Finley,1920000
134273,Alat Tulis,6,4/30/2024,Connie Burke,5400000
134273,Buku Sejarah,5,4/30/2024,Connie Burke,3750000
134273,Majalah Seni,1,4/30/2024,Connie Burke,60000
134273,Buku Fiksi,9,4/30/2024,Connie Burke,1620000
134273,Novel Misteri,1,4/30/2024,Connie Burke,130000
134273,Aksesoris Buku,7,4/30/2024,Connie Burke,980000
134274,Alat Tulis,8,4/30/2024,Cristian Green,1280000
134274,Buku Anak-Anak,5,4/30/2024,Cristian Green,1500000
134274,Majalah Fashion,7,4/30/2024,Cristian Green,1225000
134274,Majalah Seni,2,4/30/2024,Cristian Green,480000
134274,Majalah Berita,8,4/30/2024,Cristian Green,6400000
134274,Novel Fiksi Ilmiah,4,4/30/2024,Cristian Green,2080000
134274,Aksesoris Buku,3,4/30/2024,Cristian Green,1170000
134275,Alat Tulis,5,4/30/2024,Shane Hart,2750000
134275,Majalah Fashion,8,4/30/2024,Shane Hart,1280000
134275,Majalah Seni,4,4/30/2024,Shane Hart,960000
134275,Majalah Berita,8,4/30/2024,Shane Hart,8320000
134275,Novel Fiksi Ilmiah,9,4/30/2024,Shane Hart,4860000
134275,Novel Romansa,4,4/30/2024,Shane Hart,1440000
134276,Alat Tulis,5,4/30/2024,Timothy Martinez,500000
134276,Buku Anak-Anak,4,4/30/2024,Timothy Martinez,400000
134276,Majalah Fashion,6,4/30/2024,Timothy Martinez,4680000
134276,Majalah Berita,9,4/30/2024,Timothy Martinez,180000
134276,Buku Fiksi,5,4/30/2024,Timothy Martinez,3000000
134276,Buku Biografi,5,4/30/2024,Timothy Martinez,3750000
134276,Novel Romansa,3,4/30/2024,Timothy Martinez,810000
134276,Aksesoris Buku,8,4/30/2024,Timothy Martinez,160000
134277,Alat Tulis,7,4/30/2024,Sheryl Cline,1225000
134277,Buku Anak-Anak,8,4/30/2024,Sheryl Cline,3200000
134277,Majalah Fashion,9,4/30/2024,Sheryl Cline,8100000
134277,Majalah Seni,3,4/30/2024,Sheryl Cline,540000
134277,Buku Fiksi,2,4/30/2024,Sheryl Cline,600000
134277,Buku Biografi,9,4/30/2024,Sheryl Cline,7290000
134278,Buku Sejarah,3,4/30/2024,Cynthia Fletcher,1080000
134278,Buku Fiksi,7,4/30/2024,Cynthia Fletcher,7350000
134278,Alat Tulis,5,4/30/2024,Cynthia Fletcher,3750000
134278,Novel Fiksi Ilmiah,3,4/30/2024,Cynthia Fletcher,1350000
134279,Alat Tulis,7,4/30/2024,Jimmy Williams,4410000
134279,Buku Sejarah,6,4/30/2024,Jimmy Williams,3960000
134279,Buku Anak-Anak,8,4/30/2024,Jimmy Williams,1600000
134279,Majalah Seni,4,4/30/2024,Jimmy Williams,1440000
134279,Novel Fiksi Ilmiah,4,4/30/2024,Jimmy Williams,80000
134279,Novel Misteri,6,4/30/2024,Jimmy Williams,900000
134279,Buku Biografi,6,4/30/2024,Jimmy Williams,3960000
134279,Aksesoris Buku,6,4/30/2024,Jimmy Williams,4320000
134280,Alat Tulis,4,4/30/2024,Joseph Sanchez,400000
134280,Buku Sejarah,4,4/30/2024,Joseph Sanchez,1440000
134280,Majalah Fashion,2,4/30/2024,Joseph Sanchez,440000
134280,Majalah Seni,7,4/30/2024,Joseph Sanchez,4410000
134280,Novel Fiksi Ilmiah,1,4/30/2024,Joseph Sanchez,90000
134280,Buku Biografi,1,4/30/2024,Joseph Sanchez,150000
134280,Novel Romansa,2,4/30/2024,Joseph Sanchez,80000
134280,Aksesoris Buku,6,4/30/2024,Joseph Sanchez,900000
134281,Alat Tulis,7,4/30/2024,Beth Fitzpatrick,1225000
134281,Novel Misteri,2,4/30/2024,Beth Fitzpatrick,80000
134281,Buku Anak-Anak,3,4/30/2024,Beth Fitzpatrick,1170000
134281,Majalah Fashion,6,4/30/2024,Beth Fitzpatrick,3600000
134282,Buku Anak-Anak,1,4/30/2024,Julie Franco,100000
134282,Majalah Seni,1,4/30/2024,Julie Franco,110000
134282,Majalah Berita,6,4/30/2024,Julie Franco,120000
134282,Buku Fiksi,9,4/30/2024,Julie Franco,2025000
134282,Novel Misteri,5,4/30/2024,Julie Franco,2250000
134283,Majalah Seni,6,4/30/2024,Jane Fisher,3600000
134283,Buku Sejarah,5,4/30/2024,Jane Fisher,2250000
134283,Novel Misteri,8,4/30/2024,Jane Fisher,9600000
134283,Buku Biografi,2,4/30/2024,Jane Fisher,360000
134284,Alat Tulis,3,4/30/2024,Amanda Byrd,900000
134284,Buku Sejarah,2,4/30/2024,Amanda Byrd,80000
134284,Majalah Fashion,5,4/30/2024,Amanda Byrd,100000
134284,Majalah Seni,8,4/30/2024,Amanda Byrd,7680000
134284,Novel Fiksi Ilmiah,1,4/30/2024,Amanda Byrd,100000
134284,Buku Biografi,5,4/30/2024,Amanda Byrd,2750000
134284,Novel Misteri,3,4/30/2024,Amanda Byrd,900000
134284,Novel Romansa,2,4/30/2024,Amanda Byrd,520000
134285,Buku Sejarah,7,4/30/2024,Mary Andrade,5390000
134285,Majalah Fashion,2,4/30/2024,Mary Andrade,80000
134285,Majalah Berita,2,4/30/2024,Mary Andrade,240000
134285,Buku Fiksi,3,4/30/2024,Mary Andrade,180000
134285,Novel Misteri,2,4/30/2024,Mary Andrade,440000
134285,Novel Romansa,7,4/30/2024,Mary Andrade,5390000
134285,Aksesoris Buku,9,4/30/2024,Mary Andrade,1620000
134286,Alat Tulis,9,4/30/2024,William White,1620000
134286,Buku Anak-Anak,1,4/30/2024,William White,120000
134286,Majalah Berita,8,4/30/2024,William White,3840000
134286,Novel Fiksi Ilmiah,8,4/30/2024,William White,1600000
134286,Buku Fiksi,2,4/30/2024,William White,40000
134286,Novel Misteri,4,4/30/2024,William White,1600000
134286,Novel Romansa,3,4/30/2024,William White,1350000
134287,Buku Sejarah,5,4/30/2024,Jessica Roberts,3250000
134287,Majalah Seni,4,4/30/2024,Jessica Roberts,80000
134287,Majalah Berita,4,4/30/2024,Jessica Roberts,800000
134287,Novel Fiksi Ilmiah,5,4/30/2024,Jessica Roberts,1250000
134287,Buku Fiksi,9,4/30/2024,Jessica Roberts,1620000
134287,Buku Biografi,9,4/30/2024,Jessica Roberts,180000
134287,Novel Romansa,3,4/30/2024,Jessica Roberts,180000
134288,Alat Tulis,7,4/30/2024,David Beasley,5390000
134288,Buku Sejarah,1,4/30/2024,David Beasley,90000
134288,Buku Anak-Anak,7,4/30/2024,David Beasley,6370000
134288,Majalah Seni,9,4/30/2024,David Beasley,8910000
134288,Majalah Berita,8,4/30/2024,David Beasley,6400000
134288,Buku Fiksi,9,4/30/2024,David Beasley,2025000
134288,Buku Biografi,3,4/30/2024,David Beasley,180000
134288,Novel Misteri,5,4/30/2024,David Beasley,1250000
134289,Alat Tulis,2,4/30/2024,Molly Buckley,520000
134289,Majalah Fashion,3,4/30/2024,Molly Buckley,180000
134289,Buku Fiksi,5,4/30/2024,Molly Buckley,3750000
134289,Novel Misteri,2,4/30/2024,Molly Buckley,240000
134289,Aksesoris Buku,3,4/30/2024,Molly Buckley,225000
134290,Buku Sejarah,8,4/30/2024,Christopher Gonzalez,9600000
134290,Alat Tulis,2,4/30/2024,Christopher Gonzalez,520000
134290,Buku Anak-Anak,9,4/30/2024,Christopher Gonzalez,8910000
134290,Majalah Berita,4,4/30/2024,Christopher Gonzalez,2400000
134290,Novel Fiksi Ilmiah,2,4/30/2024,Christopher Gonzalez,40000
134291,Buku Fiksi,2,4/30/2024,Nicholas Smith,240000
134291,Buku Biografi,5,4/30/2024,Nicholas Smith,2250000
134291,Aksesoris Buku,9,4/30/2024,Nicholas Smith,1620000
134291,Novel Fiksi Ilmiah,4,4/30/2024,Nicholas Smith,800000
134292,Alat Tulis,2,4/30/2024,Christine Frazier,100000
134292,Majalah Seni,4,4/30/2024,Christine Frazier,400000
134292,Buku Fiksi,6,4/30/2024,Christine Frazier,120000
134292,Novel Misteri,7,4/30/2024,Christine Frazier,5390000
134292,Novel Romansa,3,4/30/2024,Christine Frazier,990000
134293,Alat Tulis,1,4/30/2024,Frances Pacheco,20000
134293,Majalah Seni,8,4/30/2024,Frances Pacheco,7680000
134293,Majalah Berita,3,4/30/2024,Frances Pacheco,225000
134293,Novel Fiksi Ilmiah,9,4/30/2024,Frances Pacheco,12150000
134293,Buku Fiksi,5,4/30/2024,Frances Pacheco,100000
134293,Novel Misteri,6,4/30/2024,Frances Pacheco,720000
134294,Alat Tulis,3,4/30/2024,Richard Jones,180000
134294,Buku Sejarah,4,4/30/2024,Richard Jones,2400000
134294,Buku Anak-Anak,2,4/30/2024,Richard Jones,80000
134294,Majalah Fashion,9,4/30/2024,Richard Jones,1620000
134294,Majalah Berita,4,4/30/2024,Richard Jones,320000
,,7,4/30/2024,,4410000
,,6,4/30/2024,,720000
,,6,4/30/2024,,1800000
,,8,4/30/2024,,1600000
,,8,4/30/2024,,1280000
,,1,4/30/2024,,130000
,,7,4/30/2024,,1225000
,,4,4/30/2024,,800000
,,8,4/30/2024,,1280000
,,7,4/30/2024,,4410000
,,9,4/30/2024,,8100000
,,5,4/30/2024,,3000000
,,9,4/30/2024,,8100000
,,2,4/30/2024,,600000
,,8,4/30/2024,,1280000
,,3,4/30/2024,,990000
,,5,4/30/2024,,2750000
,,1,4/30/2024,,100000
,,3,4/30/2024,,900000
,,8,4/30/2024,,6400000
,,7,4/30/2024,,1225000
,,7,4/30/2024,,6370000
,,8,4/30/2024,,3840000
,,8,4/30/2024,,9600000
,,8,4/30/2024,,1600000
,,8,4/30/2024,,3200000
,,5,4/30/2024,,2750000
,,2,4/30/2024,,100000
,,8,4/30/2024,,5760000
,,1,4/30/2024,,90000
,,4,4/30/2024,,1760000
,,4,4/30/2024,,320000
,,3,4/30/2024,,225000
,,2,4/30/2024,,520000
,,2,4/30/2024,,440000
,,1,4/30/2024,,130000
,,8,4/30/2024,,3200000
,,6,4/30/2024,,3600000
,,4,4/30/2024,,800000
,,2,4/30/2024,,360000
,,9,4/30/2024,,9720000
,,5,4/30/2024,,2250000
,,8,4/30/2024,,7040000
,,4,4/30/2024,,1440000
,,5,4/30/2024,,1250000
,,8,4/30/2024,,6400000
,,5,4/30/2024,,100000
,,4,4/30/2024,,320000
,,7,4/30/2024,,2940000
,,8,4/30/2024,,6400000
,,2,4/30/2024,,80000
,,4,4/30/2024,,400000
,,2,4/30/2024,,360000
,,5,4/30/2024,,3250000
,,3,4/30/2024,,1080000
,,7,4/30/2024,,4410000
,,2,4/30/2024,,240000
,,1,4/30/2024,,60000
,,8,4/30/2024,,1280000
,,4,4/30/2024,,2400000
,,9,4/30/2024,,4860000
,,3,4/30/2024,,180000
,,1,4/30/2024,,20000
,,9,4/30/2024,,8100000
,,5,4/30/2024,,100000
,,3,4/30/2024,,540000
,,1,4/30/2024,,150000
,,6,4/30/2024,,2160000
,,9,4/30/2024,,8910000
,,5,4/30/2024,,2500000
,,6,4/30/2024,,3600000
,,9,4/30/2024,,180000
,,9,4/30/2024,,10530000
,,2,4/30/2024,,440000
,,1,4/30/2024,,20000
,,9,4/30/2024,,2025000
,,3,4/30/2024,,225000
,,6,4/30/2024,,720000
,,3,4/30/2024,,900000
,,8,4/30/2024,,6400000
,,1,4/30/2024,,100000
,,2,4/30/2024,,80000
,,6,4/30/2024,,3600000
,,1,4/30/2024,,100000
,,2,4/30/2024,,40000
,,6,4/30/2024,,1800000
,,4,4/30/2024,,800000
,,2,4/30/2024,,600000
,,4,4/30/2024,,800000
,,2,4/30/2024,,40000
,,9,4/30/2024,,4050000
,,7,4/30/2024,,140000
,,8,4/30/2024,,160000
,,4,4/30/2024,,320000
,,4,4/30/2024,,960000
,,2,4/30/2024,,400000
,,5,4/30/2024,,3750000
,,5,4/30/2024,,2500000
,,3,4/30/2024,,900000
,,3,4/30/2024,,1080000
,,3,4/30/2024,,900000
,,6,4/30/2024,,720000
,,4,4/30/2024,,400000
,,8,4/30/2024,,3200000
,,6,4/30/2024,,2160000
,,6,4/30/2024,,120000
,,7,4/30/2024,,980000
,,1,4/30/2024,,120000
,,4,4/30/2024,,2400000
,,6,4/30/2024,,120000
,,5,4/30/2024,,2250000
,,9,4/30/2024,,1620000
,,1,4/30/2024,,20000
,,7,4/30/2024,,5390000
,,3,4/30/2024,,450000
,,7,4/30/2024,,6370000
,,3,4/30/2024,,225000
,,3,4/30/2024,,60000
,,5,4/30/2024,,2500000
,,7,4/30/2024,,140000
,,9,4/30/2024,,1620000
,,9,4/30/2024,,4860000
,,1,4/30/2024,,20000
,,7,4/30/2024,,6370000
,,1,4/30/2024,,120000
,,4,4/30/2024,,1760000
,,8,4/30/2024,,9600000
,,3,4/30/2024,,1350000
,,7,4/30/2024,,7350000
,,8,4/30/2024,,1280000
,,4,4/30/2024,,80000
,,1,4/30/2024,,130000
,,4,4/30/2024,,1760000
,,9,4/30/2024,,1620000
,,8,4/30/2024,,3200000
,,3,4/30/2024,,1080000
,,4,4/30/2024,,800000
,,9,4/30/2024,,4050000
